model_type,dataset_type,stem,original_path,watermarked_path,logmel_score,stft_score
audioseal,bonafide,E_0004056257,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004056257.flac,watermarked_audios/audioseal/bonafide/E_0004056257_watermarked.flac,0.3277568817138672,0.2243889570236206
audioseal,bonafide,E_0003386003,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003386003.flac,watermarked_audios/audioseal/bonafide/E_0003386003_watermarked.flac,0.44403722882270813,0.282858669757843
audioseal,bonafide,E_0000736300,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000736300.flac,watermarked_audios/audioseal/bonafide/E_0000736300_watermarked.flac,0.407164603471756,0.2619946002960205
audioseal,bonafide,E_0009191360,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009191360.flac,watermarked_audios/audioseal/bonafide/E_0009191360_watermarked.flac,0.33691728115081787,0.22597093880176544
audioseal,bonafide,E_0001255274,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001255274.flac,watermarked_audios/audioseal/bonafide/E_0001255274_watermarked.flac,0.27281269431114197,0.18952859938144684
audioseal,bonafide,E_0000485164,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000485164.flac,watermarked_audios/audioseal/bonafide/E_0000485164_watermarked.flac,0.3099794089794159,0.20954148471355438
audioseal,bonafide,E_0004395059,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004395059.flac,watermarked_audios/audioseal/bonafide/E_0004395059_watermarked.flac,0.3652081787586212,0.2427780032157898
audioseal,bonafide,E_0007758447,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007758447.flac,watermarked_audios/audioseal/bonafide/E_0007758447_watermarked.flac,0.37943100929260254,0.2497386485338211
audioseal,bonafide,E_0006572936,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006572936.flac,watermarked_audios/audioseal/bonafide/E_0006572936_watermarked.flac,0.3798013925552368,0.2410971075296402
audioseal,bonafide,E_0009644713,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009644713.flac,watermarked_audios/audioseal/bonafide/E_0009644713_watermarked.flac,0.48960018157958984,0.3108103275299072
audioseal,bonafide,E_0000551472,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000551472.flac,watermarked_audios/audioseal/bonafide/E_0000551472_watermarked.flac,0.4683302044868469,0.30653712153434753
audioseal,bonafide,E_0007226810,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007226810.flac,watermarked_audios/audioseal/bonafide/E_0007226810_watermarked.flac,0.30471256375312805,0.20055155456066132
audioseal,bonafide,E_0005768825,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005768825.flac,watermarked_audios/audioseal/bonafide/E_0005768825_watermarked.flac,0.31298714876174927,0.22738711535930634
audioseal,bonafide,E_0001164835,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001164835.flac,watermarked_audios/audioseal/bonafide/E_0001164835_watermarked.flac,0.3557250201702118,0.23875115811824799
audioseal,bonafide,E_0003250772,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003250772.flac,watermarked_audios/audioseal/bonafide/E_0003250772_watermarked.flac,0.3345632553100586,0.2118939906358719
audioseal,bonafide,E_0004271474,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004271474.flac,watermarked_audios/audioseal/bonafide/E_0004271474_watermarked.flac,0.6147488951683044,0.3620310425758362
audioseal,bonafide,E_0009752194,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009752194.flac,watermarked_audios/audioseal/bonafide/E_0009752194_watermarked.flac,0.3653301000595093,0.24589936435222626
audioseal,bonafide,E_0002072198,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002072198.flac,watermarked_audios/audioseal/bonafide/E_0002072198_watermarked.flac,0.297381728887558,0.20610234141349792
audioseal,bonafide,E_0004152212,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004152212.flac,watermarked_audios/audioseal/bonafide/E_0004152212_watermarked.flac,0.3293502628803253,0.2152109295129776
audioseal,bonafide,E_0007689277,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007689277.flac,watermarked_audios/audioseal/bonafide/E_0007689277_watermarked.flac,0.37232258915901184,0.23323720693588257
audioseal,bonafide,E_0009641835,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009641835.flac,watermarked_audios/audioseal/bonafide/E_0009641835_watermarked.flac,0.3075825572013855,0.22763417661190033
audioseal,bonafide,E_0005073239,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005073239.flac,watermarked_audios/audioseal/bonafide/E_0005073239_watermarked.flac,0.47126877307891846,0.32869431376457214
audioseal,bonafide,E_0002159850,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002159850.flac,watermarked_audios/audioseal/bonafide/E_0002159850_watermarked.flac,0.25931426882743835,0.17214199900627136
audioseal,bonafide,E_0001317040,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001317040.flac,watermarked_audios/audioseal/bonafide/E_0001317040_watermarked.flac,0.47198963165283203,0.27198630571365356
audioseal,bonafide,E_0009616813,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009616813.flac,watermarked_audios/audioseal/bonafide/E_0009616813_watermarked.flac,0.33634987473487854,0.22985826432704926
audioseal,bonafide,E_0009571582,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009571582.flac,watermarked_audios/audioseal/bonafide/E_0009571582_watermarked.flac,0.29419848322868347,0.20191462337970734
audioseal,bonafide,E_0000077580,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000077580.flac,watermarked_audios/audioseal/bonafide/E_0000077580_watermarked.flac,0.36383312940597534,0.23426374793052673
audioseal,bonafide,E_0000786443,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000786443.flac,watermarked_audios/audioseal/bonafide/E_0000786443_watermarked.flac,0.340360552072525,0.23230233788490295
audioseal,bonafide,E_0003422207,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003422207.flac,watermarked_audios/audioseal/bonafide/E_0003422207_watermarked.flac,0.3583819270133972,0.2608949840068817
audioseal,bonafide,E_0003451380,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003451380.flac,watermarked_audios/audioseal/bonafide/E_0003451380_watermarked.flac,0.4016646146774292,0.27297404408454895
audioseal,bonafide,E_0002863972,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002863972.flac,watermarked_audios/audioseal/bonafide/E_0002863972_watermarked.flac,0.3104594945907593,0.23321038484573364
audioseal,bonafide,E_0006307163,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006307163.flac,watermarked_audios/audioseal/bonafide/E_0006307163_watermarked.flac,0.33685746788978577,0.21515221893787384
audioseal,bonafide,E_0001521738,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001521738.flac,watermarked_audios/audioseal/bonafide/E_0001521738_watermarked.flac,0.33944475650787354,0.2289474457502365
audioseal,bonafide,E_0009974600,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009974600.flac,watermarked_audios/audioseal/bonafide/E_0009974600_watermarked.flac,0.3699933588504791,0.2599736750125885
audioseal,bonafide,E_0008191312,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008191312.flac,watermarked_audios/audioseal/bonafide/E_0008191312_watermarked.flac,0.3121597170829773,0.2160373479127884
audioseal,bonafide,E_0000791113,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000791113.flac,watermarked_audios/audioseal/bonafide/E_0000791113_watermarked.flac,0.42026838660240173,0.2703736424446106
audioseal,bonafide,E_0008481977,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008481977.flac,watermarked_audios/audioseal/bonafide/E_0008481977_watermarked.flac,0.3271726071834564,0.20819737017154694
audioseal,bonafide,E_0004332877,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004332877.flac,watermarked_audios/audioseal/bonafide/E_0004332877_watermarked.flac,0.3485282361507416,0.22281724214553833
audioseal,bonafide,E_0006549692,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006549692.flac,watermarked_audios/audioseal/bonafide/E_0006549692_watermarked.flac,0.3751901388168335,0.25645992159843445
audioseal,bonafide,E_0005838984,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005838984.flac,watermarked_audios/audioseal/bonafide/E_0005838984_watermarked.flac,0.4002845585346222,0.2692529857158661
audioseal,bonafide,E_0009960316,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009960316.flac,watermarked_audios/audioseal/bonafide/E_0009960316_watermarked.flac,0.3305758535861969,0.23677630722522736
audioseal,bonafide,E_0004799770,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004799770.flac,watermarked_audios/audioseal/bonafide/E_0004799770_watermarked.flac,0.40940502285957336,0.2845625877380371
audioseal,bonafide,E_0006035457,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006035457.flac,watermarked_audios/audioseal/bonafide/E_0006035457_watermarked.flac,0.39546462893486023,0.25137826800346375
audioseal,bonafide,E_0004237385,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004237385.flac,watermarked_audios/audioseal/bonafide/E_0004237385_watermarked.flac,0.2647012174129486,0.16809342801570892
audioseal,bonafide,E_0009138551,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009138551.flac,watermarked_audios/audioseal/bonafide/E_0009138551_watermarked.flac,0.4136919677257538,0.24122869968414307
audioseal,bonafide,E_0005439429,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005439429.flac,watermarked_audios/audioseal/bonafide/E_0005439429_watermarked.flac,0.3774811327457428,0.22866211831569672
audioseal,bonafide,E_0009596680,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009596680.flac,watermarked_audios/audioseal/bonafide/E_0009596680_watermarked.flac,0.3348529636859894,0.22189903259277344
audioseal,bonafide,E_0008707522,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008707522.flac,watermarked_audios/audioseal/bonafide/E_0008707522_watermarked.flac,0.469013512134552,0.30085018277168274
audioseal,bonafide,E_0002534133,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002534133.flac,watermarked_audios/audioseal/bonafide/E_0002534133_watermarked.flac,0.3523457944393158,0.23016178607940674
audioseal,bonafide,E_0005646317,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005646317.flac,watermarked_audios/audioseal/bonafide/E_0005646317_watermarked.flac,0.42356228828430176,0.2752172648906708
audioseal,bonafide,E_0006331990,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006331990.flac,watermarked_audios/audioseal/bonafide/E_0006331990_watermarked.flac,0.4281022250652313,0.25360628962516785
audioseal,bonafide,E_0000735976,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000735976.flac,watermarked_audios/audioseal/bonafide/E_0000735976_watermarked.flac,0.30696818232536316,0.20232126116752625
audioseal,bonafide,E_0005335968,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005335968.flac,watermarked_audios/audioseal/bonafide/E_0005335968_watermarked.flac,0.39567968249320984,0.26711156964302063
audioseal,bonafide,E_0007815696,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007815696.flac,watermarked_audios/audioseal/bonafide/E_0007815696_watermarked.flac,0.5101689696311951,0.3374304175376892
audioseal,bonafide,E_0007501909,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007501909.flac,watermarked_audios/audioseal/bonafide/E_0007501909_watermarked.flac,0.3147236406803131,0.2128807008266449
audioseal,bonafide,E_0004687768,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004687768.flac,watermarked_audios/audioseal/bonafide/E_0004687768_watermarked.flac,0.544335663318634,0.3487474024295807
audioseal,bonafide,E_0007707528,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007707528.flac,watermarked_audios/audioseal/bonafide/E_0007707528_watermarked.flac,0.40360569953918457,0.24193017184734344
audioseal,bonafide,E_0003669179,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003669179.flac,watermarked_audios/audioseal/bonafide/E_0003669179_watermarked.flac,0.3295791447162628,0.23171421885490417
audioseal,bonafide,E_0002859244,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002859244.flac,watermarked_audios/audioseal/bonafide/E_0002859244_watermarked.flac,0.3510025143623352,0.22886937856674194
audioseal,bonafide,E_0008512319,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008512319.flac,watermarked_audios/audioseal/bonafide/E_0008512319_watermarked.flac,0.36755064129829407,0.281938761472702
audioseal,bonafide,E_0003800280,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003800280.flac,watermarked_audios/audioseal/bonafide/E_0003800280_watermarked.flac,0.36589333415031433,0.21195684373378754
audioseal,bonafide,E_0005904455,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005904455.flac,watermarked_audios/audioseal/bonafide/E_0005904455_watermarked.flac,0.3335549533367157,0.24425092339515686
audioseal,bonafide,E_0000277012,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000277012.flac,watermarked_audios/audioseal/bonafide/E_0000277012_watermarked.flac,0.3096836805343628,0.21850667893886566
audioseal,bonafide,E_0005532275,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0005532275.flac,watermarked_audios/audioseal/bonafide/E_0005532275_watermarked.flac,0.3462403118610382,0.25376057624816895
audioseal,bonafide,E_0007345676,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007345676.flac,watermarked_audios/audioseal/bonafide/E_0007345676_watermarked.flac,0.5184499621391296,0.34170395135879517
audioseal,bonafide,E_0003093582,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003093582.flac,watermarked_audios/audioseal/bonafide/E_0003093582_watermarked.flac,0.46085867285728455,0.2863159775733948
audioseal,bonafide,E_0007401217,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007401217.flac,watermarked_audios/audioseal/bonafide/E_0007401217_watermarked.flac,0.38304492831230164,0.27229002118110657
audioseal,bonafide,E_0008715769,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008715769.flac,watermarked_audios/audioseal/bonafide/E_0008715769_watermarked.flac,0.3915061056613922,0.2760852575302124
audioseal,bonafide,E_0008544902,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008544902.flac,watermarked_audios/audioseal/bonafide/E_0008544902_watermarked.flac,0.29416123032569885,0.19554711878299713
audioseal,bonafide,E_0001436097,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001436097.flac,watermarked_audios/audioseal/bonafide/E_0001436097_watermarked.flac,0.42032840847969055,0.2876109480857849
audioseal,bonafide,E_0007476941,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007476941.flac,watermarked_audios/audioseal/bonafide/E_0007476941_watermarked.flac,0.3787091076374054,0.26621320843696594
audioseal,bonafide,E_0006967861,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006967861.flac,watermarked_audios/audioseal/bonafide/E_0006967861_watermarked.flac,0.2305622696876526,0.16223283112049103
audioseal,bonafide,E_0006568546,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006568546.flac,watermarked_audios/audioseal/bonafide/E_0006568546_watermarked.flac,0.40505021810531616,0.261096715927124
audioseal,bonafide,E_0004539933,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0004539933.flac,watermarked_audios/audioseal/bonafide/E_0004539933_watermarked.flac,0.41322317719459534,0.27802857756614685
audioseal,bonafide,E_0006633663,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006633663.flac,watermarked_audios/audioseal/bonafide/E_0006633663_watermarked.flac,0.3503513038158417,0.21972455084323883
audioseal,bonafide,E_0009568160,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0009568160.flac,watermarked_audios/audioseal/bonafide/E_0009568160_watermarked.flac,0.39928069710731506,0.25504055619239807
audioseal,bonafide,E_0008572179,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0008572179.flac,watermarked_audios/audioseal/bonafide/E_0008572179_watermarked.flac,0.3116101622581482,0.22957035899162292
audioseal,bonafide,E_0000891828,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0000891828.flac,watermarked_audios/audioseal/bonafide/E_0000891828_watermarked.flac,0.48329389095306396,0.32572072744369507
audioseal,bonafide,E_0001292524,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0001292524.flac,watermarked_audios/audioseal/bonafide/E_0001292524_watermarked.flac,0.46286582946777344,0.27809128165245056
audioseal,bonafide,E_0006486824,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0006486824.flac,watermarked_audios/audioseal/bonafide/E_0006486824_watermarked.flac,0.32403308153152466,0.22110116481781006
audioseal,bonafide,E_0002915842,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0002915842.flac,watermarked_audios/audioseal/bonafide/E_0002915842_watermarked.flac,0.3659183084964752,0.2338879555463791
audioseal,bonafide,E_0007124632,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0007124632.flac,watermarked_audios/audioseal/bonafide/E_0007124632_watermarked.flac,0.34362906217575073,0.24713122844696045
audioseal,bonafide,E_0003899938,datasets/ASVspoof5_partitions/audio_data/bonafide/E_0003899938.flac,watermarked_audios/audioseal/bonafide/E_0003899938_watermarked.flac,0.5559371709823608,0.3279448449611664
